repo_name,function_name,language,file_path,line,signature_excerpt,visibility,invocation_type,called_by,reference_count,string_reference_count,live_confidence,notes,owner_review,status,same_file_reference_count,same_file_string_reference_count,total_reference_count,path_invoked_match_file
Solution,registerLlmHealth,ts,src/cli/llm-health.ts,7,export function registerLlmHealth(program) {,public,CLI,"src/cli.js (1 call refs, 0 string refs); tests/cli/llm-health.test.js (1 call refs, 1 string refs)",2,1,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,2,
Solution,registerLlmPolicy,ts,src/cli/llm-policy.ts,24,export function registerLlmPolicy(program) {,public,CLI,"src/cli.js (1 call refs, 0 string refs); tests/cli/llm-policy.test.js (1 call refs, 1 string refs)",2,1,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,2,
Solution,registerLlmRouting,ts,src/cli/llm-routing.ts,4,export function registerLlmRouting(program: Command) {,public,CLI,"src/cli.js (1 call refs, 0 string refs); tests/cli/llm-routing.test.js (1 call refs, 1 string refs)",2,1,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,2,
Solution,registerLlmUsage,ts,src/cli/llm-usage.ts,3,export function registerLlmUsage(program) {,public,CLI,"src/cli.js (1 call refs, 0 string refs); tests/cli/llm-usage.test.js (1 call refs, 1 string refs)",2,1,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,2,
Solution,registerLlmWorkspace,ts,src/cli/llm-workspace.ts,23,export function registerLlmWorkspace(program: Command) {,public,CLI,"src/cli.js (1 call refs, 0 string refs); tests/cli/llm-workspace.test.js (1 call refs, 1 string refs)",2,1,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,2,
Solution,safeJson,js,src/commands/ai.js,20,function safeJson(value) {,internal,CLI,"tests/ai.test.js (1 call refs, 0 string refs)",1,0,high,Same-file references detected; private helper usage is present.,,,1,0,2,
Solution,renderArray,js,src/commands/ai.js,31,"function renderArray(label, items) {",internal,CLI,"tests/commands/ai.coverage-additions.test.js (2 call refs, 0 string refs)",2,0,high,Same-file references detected; private helper usage is present.,,,4,0,6,
Solution,aiSnapshotPointerPath,js,src/commands/ai.js,39,function aiSnapshotPointerPath() {,internal,CLI,,0,0,high,Same-file references detected; private helper usage is present.,,,1,0,1,
Solution,loadSnapshotPointer,js,src/commands/ai.js,43,async function loadSnapshotPointer() {,internal,CLI,,0,0,high,Same-file references detected; private helper usage is present.,,,3,0,3,
Solution,renderSummary,js,src/commands/ai.js,52,function renderSummary({,internal,CLI,"tests/ai.test.js (1 call refs, 0 string refs)",1,0,high,Same-file references detected; private helper usage is present.,,,2,0,3,
Solution,createDbContext,js,src/commands/ai.js,162,async function createDbContext() {,internal,CLI,"tests/ai.test.js (3 call refs, 0 string refs)",3,0,high,Same-file references detected; private helper usage is present.,,,2,0,5,
Solution,getContext,js,src/commands/ai.js,181,async function getContext(ctx) {,internal,CLI,"e2e/regression/workspace-policy-context-routing.spec.ts (2 call refs, 0 string refs); tests/ai.test.js (1 call refs, 0 string refs)",3,0,high,Same-file references detected; private helper usage is present.,,,9,0,12,
Solution,loadAiMemoryContext,js,src/commands/ai.js,202,async function loadAiMemoryContext() {,internal,"CLI, Path-invoked",,0,0,high,"No references found; review for dead code, reflection, or framework wiring.",,,0,0,0,tests/ai.test.js
Solution,bindAiCommands,js,src/commands/ai.js,238,"export function bindAiCommands(program, ctx) {",public,CLI,"src/cli.js (1 call refs, 0 string refs); tests/ai-memory.test.js (1 call refs, 0 string refs); tests/ai.test.js (4 call refs, 0 string refs); tests/commands/ai.coverage-additions.test.js (1 call refs, 0 string refs)",7,0,high,Cross-file references detected; review for external wiring.,,,0,0,7,
Solution,normalizeRole,js,src/commands/bc2-sync.js,14,function normalizeRole(role) {,internal,"CLI, Scheduler","tests/commands/bc2-sync.coverage-additions.test.js (1 call refs, 0 string refs)",1,0,high,Same-file references detected; private helper usage is present.,,,1,0,2,
Solution,parseSince,js,src/commands/bc2-sync.js,21,function parseSince(since) {,internal,"CLI, Scheduler","src/llm/training-exporter.js (2 call refs, 0 string refs); tests/commands/bc2-sync.coverage-additions.test.js (1 call refs, 0 string refs)",3,0,high,Same-file references detected; private helper usage is present.,,,1,0,4,
Solution,buildQuery,js,src/commands/bc2-sync.js,31,function buildQuery(platform) {,internal,"CLI, Scheduler",,0,0,high,Same-file references detected; private helper usage is present.,,,1,0,1,
Solution,buildParams,js,src/commands/bc2-sync.js,40,function buildParams(platform) {,internal,"CLI, Scheduler","tests/commands/bc2-sync.coverage-additions.test.js (1 call refs, 0 string refs)",1,0,high,Same-file references detected; private helper usage is present.,,,1,0,2,
Solution,fetchBc2Messages,js,src/commands/bc2-sync.js,46,export async function fetchBc2Messages(,public,"CLI, Scheduler","tests/bc2-sync.test.js (4 call refs, 0 string refs); tests/commands/bc2-sync.coverage-additions.test.js (7 call refs, 0 string refs)",11,0,high,Same-file references detected; private helper usage is present.,,,1,0,12,
Solution,syncBc2Messages,js,src/commands/bc2-sync.js,69,export async function syncBc2Messages({,public,"CLI, Scheduler","tests/bc2-sync.test.js (16 call refs, 0 string refs); tests/commands/bc2-sync.coverage-additions.test.js (10 call refs, 0 string refs)",26,0,high,Same-file references detected; private helper usage is present.,,,1,0,27,
Solution,runOnce,js,src/commands/bc2-sync.js,90,const runOnce = async () => {,internal,"CLI, Scheduler","tests/bc2-sync.test.js (3 call refs, 0 string refs); tests/commands/bc2-sync.coverage-additions.test.js (1 call refs, 0 string refs)",4,0,high,Same-file references detected; private helper usage is present.,,,3,0,7,
Solution,bindBc2SyncCommand,js,src/commands/bc2-sync.js,181,export function bindBc2SyncCommand(program) {,public,"CLI, Scheduler","src/cli.js (1 call refs, 0 string refs); tests/bc2-sync.test.js (7 call refs, 1 string refs); tests/commands/bc2-sync.coverage-additions.test.js (2 call refs, 0 string refs)",10,1,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,10,
Solution,captureAndIngest,js,src/commands/browser.js,31,"export async function captureAndIngest(platform, options = {}) {",public,CLI,"tests/feature-gates.test.js (2 call refs, 0 string refs); tests/browser.test.js (5 call refs, 1 string refs); tests/browser-bridge.test.js (1 call refs, 0 string refs); tests/commands/browser.coverage-additions.test.js (2 call refs, 0 string refs)",10,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,3,0,13,
Solution,accumulate,js,src/commands/browser.js,56,"function accumulate(value, previous) {",internal,CLI,"src/commands/handoff.js (1 call refs, 0 string refs); src/commands/idea.js (1 call refs, 0 string refs)",2,0,high,Same-file references detected; private helper usage is present.,,,3,0,5,
Solution,formatValidationError,js,src/commands/browser.js,67,function formatValidationError(err) {,internal,CLI,"src/idea-store.js (2 call refs, 0 string refs); src/agent-handoff.js (2 call refs, 0 string refs); src/commands/handoff.js (3 call refs, 0 string refs); src/commands/llm.js (3 call refs, 0 string refs); src/commands/idea.js (3 call refs, 0 string refs); tests/browser.test.js (1 call refs, 0 string refs); tests/commands/idea.coverage-additions.test.js (1 call refs, 0 string refs)",15,0,high,Same-file references detected; private helper usage is present.,,,2,0,17,
Solution,createCliInvalidError,js,src/commands/browser.js,74,"function createCliInvalidError(option, err) {",internal,CLI,"src/commands/handoff.js (3 call refs, 0 string refs)",3,0,high,Same-file references detected; private helper usage is present.,,,3,0,6,
Solution,parseServicePlatform,js,src/commands/browser.js,82,"function parseServicePlatform(value, option = ""--platform"") {",internal,CLI,"tests/browser.test.js (2 call refs, 0 string refs)",2,0,high,Same-file references detected; private helper usage is present.,,,5,0,7,
Solution,parseBrowserEngine,js,src/commands/browser.js,96,"function parseBrowserEngine(value, option = ""--browser"") {",internal,CLI,"tests/browser.test.js (0 call refs, 1 string refs)",0,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,4,0,4,
Solution,parseTimeoutMs,js,src/commands/browser.js,115,"function parseTimeoutMs(value, option = ""--timeout"") {",internal,CLI,"tests/browser.test.js (1 call refs, 1 string refs)",1,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,7,0,8,
Solution,parseVariables,js,src/commands/browser.js,123,function parseVariables(variables) {,internal,CLI,"tests/browser.test.js (1 call refs, 0 string refs)",1,0,high,Same-file references detected; private helper usage is present.,,,1,0,2,
Solution,bindBrowserCommands,js,src/commands/browser.js,135,"export function bindBrowserCommands(program, { log = null } = {}) {",public,CLI,"src/cli.js (1 call refs, 0 string refs); tests/browser.test.js (2 call refs, 0 string refs); tests/cli-validation.test.js (2 call refs, 0 string refs); tests/browser-bridge.test.js (1 call refs, 0 string refs); tests/commands/browser.coverage-additions.test.js (2 call refs, 0 string refs)",8,0,high,Cross-file references detected; review for external wiring.,,,0,0,8,
Solution,formatValidationError,js,src/commands/handoff.js,18,function formatValidationError(err) {,internal,CLI,"src/idea-store.js (2 call refs, 0 string refs); src/agent-handoff.js (2 call refs, 0 string refs); src/commands/llm.js (3 call refs, 0 string refs); src/commands/browser.js (3 call refs, 0 string refs); src/commands/idea.js (3 call refs, 0 string refs); tests/browser.test.js (1 call refs, 0 string refs); tests/commands/idea.coverage-additions.test.js (1 call refs, 0 string refs)",15,0,high,Same-file references detected; private helper usage is present.,,,2,0,17,
Solution,createCliInvalidError,js,src/commands/handoff.js,29,"function createCliInvalidError(option, err) {",internal,CLI,"src/commands/browser.js (4 call refs, 0 string refs)",4,0,high,Same-file references detected; private helper usage is present.,,,2,0,6,
Solution,parsePositiveInt,js,src/commands/handoff.js,37,"function parsePositiveInt(value, option) {",internal,CLI,,0,0,high,Same-file references detected; private helper usage is present.,,,5,0,5,
Solution,parseHandoffStatus,js,src/commands/handoff.js,45,"function parseHandoffStatus(value, option = ""--status"") {",internal,CLI,,0,0,high,Same-file references detected; private helper usage is present.,,,3,0,3,
Solution,accumulate,js,src/commands/handoff.js,53,"function accumulate(value, previous) {",internal,CLI,"src/commands/browser.js (1 call refs, 0 string refs); src/commands/idea.js (1 call refs, 0 string refs)",2,0,high,Same-file references detected; private helper usage is present.,,,3,0,5,
Solution,truncate,js,src/commands/handoff.js,57,"function truncate(value, limit) {",internal,CLI,"electron-tray/main.js (2 call refs, 0 string refs); tests/handoff.test.js (2 call refs, 0 string refs)",4,0,high,Same-file references detected; private helper usage is present.,,,1,0,5,
Solution,handleUpdateTokenBudget,js,src/commands/handoff.js,63,"async function handleUpdateTokenBudget(sprintId, options, sprint, warnings) {",internal,CLI,,0,0,high,Same-file references detected; private helper usage is present.,,,1,0,1,
Solution,bindHandoffCommands,js,src/commands/handoff.js,82,export function bindHandoffCommands(program) {,public,CLI,"src/cli.js (1 call refs, 0 string refs); tests/handoff.test.js (1 call refs, 0 string refs); tests/cli-validation.test.js (2 call refs, 0 string refs); tests/commands/handoff.coverage-additions.test.js (1 call refs, 0 string refs)",5,0,high,Cross-file references detected; review for external wiring.,,,0,0,5,
Solution,accumulate,js,src/commands/idea.js,21,"function accumulate(value, previous) {",internal,CLI,"src/commands/handoff.js (1 call refs, 0 string refs); src/commands/browser.js (1 call refs, 0 string refs)",2,0,high,Same-file references detected; private helper usage is present.,,,1,0,3,
Solution,formatValidationError,js,src/commands/idea.js,25,function formatValidationError(err) {,internal,CLI,"src/idea-store.js (2 call refs, 0 string refs); src/agent-handoff.js (2 call refs, 0 string refs); src/commands/handoff.js (3 call refs, 0 string refs); src/commands/llm.js (3 call refs, 0 string refs); src/commands/browser.js (3 call refs, 0 string refs); tests/browser.test.js (1 call refs, 0 string refs); tests/commands/idea.coverage-additions.test.js (1 call refs, 0 string refs)",15,0,high,Same-file references detected; private helper usage is present.,,,2,0,17,
Solution,parseIdeaPriority,js,src/commands/idea.js,32,function parseIdeaPriority(value) {,internal,CLI,,0,0,high,Same-file references detected; private helper usage is present.,,,1,0,1,
Solution,promptFactory,js,src/commands/idea.js,44,function promptFactory() {,internal,CLI,,0,0,high,Same-file references detected; private helper usage is present.,,,2,0,2,
Solution,promptForValue,js,src/commands/idea.js,57,async function promptForValue(label) {,internal,CLI,,0,0,high,Same-file references detected; private helper usage is present.,,,1,0,1,
Solution,getBodyWithEditor,js,src/commands/idea.js,67,async function getBodyWithEditor(template) {,internal,CLI,"tests/commands/idea.coverage-additions.test.js (1 call refs, 0 string refs)",1,0,high,Same-file references detected; private helper usage is present.,,,1,0,2,
Solution,askBodyInline,js,src/commands/idea.js,91,async function askBodyInline(prompter) {,internal,CLI,,0,0,high,Same-file references detected; private helper usage is present.,,,1,0,1,
Solution,bindIdeaCommands,js,src/commands/idea.js,102,export async function bindIdeaCommands(program) {,public,CLI,"src/cli.js (1 call refs, 0 string refs); tests/cli-validation.test.js (1 call refs, 0 string refs); tests/idea.test.js (1 call refs, 1 string refs); tests/commands/idea.coverage-additions.test.js (2 call refs, 0 string refs)",5,1,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,5,
Solution,loadConfigForLlm,js,src/commands/llm.js,31,async function loadConfigForLlm(options) {,internal,CLI,,0,0,high,Same-file references detected; private helper usage is present.,,,1,0,1,
Solution,listStagedFiles,js,src/commands/llm.js,40,export async function listStagedFiles(stagingDir) {,public,CLI,"tests/commands/llm.coverage-additions.test.js (2 call refs, 0 string refs)",2,0,high,Same-file references detected; private helper usage is present.,,,1,0,3,
Solution,tagsForStagedSignal,js,src/commands/llm.js,51,function tagsForStagedSignal(sourceType) {,internal,CLI,,0,0,high,Same-file references detected; private helper usage is present.,,,2,0,2,
Solution,writeTempStagedDocument,js,src/commands/llm.js,63,"async function writeTempStagedDocument(stageFile, index, documentText) {",internal,CLI,,0,0,high,Same-file references detected; private helper usage is present.,,,1,0,1,
Solution,ingestStagedSignalsFromDirectory,js,src/commands/llm.js,72,"export async function ingestStagedSignalsFromDirectory(stageRoot, baseDir) {",public,CLI,"tests/commands/llm-branch-coverage.test.js (6 call refs, 0 string refs); tests/commands/llm.coverage-additions.test.js (5 call refs, 0 string refs); tests/llm/llm.test.js (15 call refs, 0 string refs)",26,0,high,Same-file references detected; private helper usage is present.,,,1,0,27,
Solution,formatValidationError,js,src/commands/llm.js,199,function formatValidationError(err) {,internal,CLI,"src/idea-store.js (2 call refs, 0 string refs); src/agent-handoff.js (2 call refs, 0 string refs); src/commands/handoff.js (3 call refs, 0 string refs); src/commands/browser.js (3 call refs, 0 string refs); src/commands/idea.js (3 call refs, 0 string refs); tests/browser.test.js (1 call refs, 0 string refs); tests/commands/idea.coverage-additions.test.js (1 call refs, 0 string refs)",15,0,high,Same-file references detected; private helper usage is present.,,,2,0,17,
Solution,parseRating,js,src/commands/llm.js,206,function parseRating(value) {,internal,CLI,,0,0,high,Same-file references detected; private helper usage is present.,,,2,0,2,
Solution,prompt,js,src/commands/llm.js,229,async function prompt(label) {,internal,CLI,"src/llm/inference.js (1 call refs, 0 string refs); src/llm/gateway.ts (1 call refs, 2 string refs); tests/agent-handoff.test.js (2 call refs, 0 string refs); tests/policies/provider-policy-coverage.test.ts (1 call refs, 0 string refs); tests/llm/inference-branches.test.js (0 call refs, 1 string refs); tests/llm/gateway-branch-coverage-v3.test.ts (3 call refs, 0 string refs); tests/llm/experience-db-100-coverage.test.js (2 call refs, 0 string refs); tests/llm/gateway-prompt-budget.test.ts (1 call refs, 0 string refs); tests/llm/inference-coverage.test.js (1 call refs, 1 string refs)",12,4,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,24,0,36,
Solution,bindLlmCommands,js,src/commands/llm.js,238,"export async function bindLlmCommands(program, { log: cliLog = null } = {}) {",public,CLI,"src/cli.js (1 call refs, 0 string refs); tests/llm-cli-commands.test.js (1 call refs, 1 string refs); tests/commands/llm-branch-coverage.test.js (1 call refs, 0 string refs); tests/commands/llm.coverage-additions.test.js (1 call refs, 0 string refs)",4,1,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,4,
Solution,registerStatus,js,src/commands/llm.js,834,export function registerStatus(parent) {,public,CLI,"tests/llm-cli-commands.test.js (2 call refs, 0 string refs)",2,0,high,Same-file references detected; private helper usage is present.,,,1,0,3,
Solution,bindStorageCommands,js,src/commands/storage.js,7,export async function bindStorageCommands(program) {,public,CLI,"src/cli.js (1 call refs, 0 string refs); tests/storage.test.js (1 call refs, 1 string refs)",2,1,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,2,
Solution,shutdown,js,src/commands/storage.js,31,const shutdown = async () => {,internal,CLI,"src/daemon/daemon-runner.js (0 call refs, 1 string refs)",0,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,2,0,2,
Solution,baseDir,js,src/daemon/daemon-runner.js,24,function baseDir() {,internal,Direct,"src/browser-bridge.js (0 call refs, 1 string refs); src/llm/experience-db.js (0 call refs, 1 string refs); tests/idea-store-extra-coverage.test.js (1 call refs, 0 string refs)",1,2,medium,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,1,0,2,
Solution,ensureDir,js,src/daemon/daemon-runner.js,28,async function ensureDir(dirPath) {,internal,Direct,"scripts/install.js (3 call refs, 0 string refs); src/internal/journal.js (3 call refs, 0 string refs); src/llm/storage.ts (2 call refs, 0 string refs); src/accounts/switcher.js (2 call refs, 0 string refs)",10,0,medium,Same-file references detected; private helper usage is present.,,,1,0,11,
Solution,appendLogLine,js,src/daemon/daemon-runner.js,35,"async function appendLogLine(filePath, data) {",internal,Direct,,0,0,medium,Same-file references detected; private helper usage is present.,,,21,0,21,
Solution,delay,js,src/daemon/daemon-runner.js,52,function delay(ms) {,internal,Direct,"scripts/chaos/utils.js (1 call refs, 0 string refs); scripts/chaos/scenarios/kill-daemon.js (1 call refs, 0 string refs); tests/chaos-utils.test.js (1 call refs, 0 string refs)",3,0,medium,Same-file references detected; private helper usage is present.,,,2,0,5,
Solution,startReportLoop,js,src/daemon/daemon-runner.js,107,function startReportLoop() {,internal,Direct,,0,0,medium,Same-file references detected; private helper usage is present.,,,1,0,1,
Solution,bindWatcherEvents,js,src/daemon/daemon-runner.js,150,function bindWatcherEvents(watcher) {,internal,Direct,,0,0,medium,Same-file references detected; private helper usage is present.,,,1,0,1,
Solution,stopCurrentWatcher,js,src/daemon/daemon-runner.js,223,async function stopCurrentWatcher() {,internal,Direct,,0,0,medium,Same-file references detected; private helper usage is present.,,,2,0,2,
Solution,startWatcher,js,src/daemon/daemon-runner.js,248,async function startWatcher() {,internal,Direct,,0,0,medium,Same-file references detected; private helper usage is present.,,,1,0,1,
Solution,cleanup,js,src/daemon/daemon-runner.js,269,"async function cleanup(code = 0, reason = null) {",internal,Direct,"src/auth-capture.js (5 call refs, 0 string refs); tests/sprint38-smoke.test.js (0 call refs, 1 string refs)",5,1,medium,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,5,0,10,
Solution,main,js,src/daemon/daemon-runner.js,345,async function main() {,internal,Direct,"scripts/install.js (2 call refs, 0 string refs); scripts/measurement-checkpoint.ts (2 call refs, 0 string refs); scripts/architecture-sync-check.js (2 call refs, 0 string refs); src/internal/config.js (0 call refs, 1 string refs); src/agents/cli.ts (2 call refs, 0 string refs); src/knowledge/ingest/ingest-repository.js (2 call refs, 0 string refs); src/knowledge/ingest/ingest-sprint-history.js (5 call refs, 0 string refs); src/installer/hw-probe/test-probe.ts (2 call refs, 0 string refs); src/mcp/server.ts (2 call refs, 0 string refs); src/main/ipc/__tests__/ipcAdapter.test.ts (0 call refs, 4 string refs); output/repo_function_audit.py (2 call refs, 0 string refs); tests/git-monitor-coverage.test.js (0 call refs, 9 string refs); tests/cli_debug.test.js (0 call refs, 2 string refs); tests/sprint77-build-and-scope-guard.test.js (2 call refs, 0 string refs); tests/git-monitor.test.js (0 call refs, 1 string refs)",53,24,medium,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,1,0,54,
Solution,parsePid,js,src/daemon/daemonStatus.js,11,function parsePid(value) {,internal,Direct,,0,0,medium,Same-file references detected; private helper usage is present.,,,1,0,1,
Solution,getDaemonStatus,js,src/daemon/daemonStatus.js,19,export async function getDaemonStatus() {,public,Direct,"src/system/systemHealth.js (1 call refs, 0 string refs); tests/daemon-status.test.js (14 call refs, 0 string refs); tests/system/systemHealth.test.js (0 call refs, 2 string refs)",15,2,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,15,
Solution,pickCurrent,js,src/daemon/watcher.js,25,function pickCurrent(accounts) {,internal,Direct,,0,0,medium,Same-file references detected; private helper usage is present.,,,3,0,3,
Solution,runEnhanceCycle,js,src/daemon/watcher.js,366,const runEnhanceCycle = async () => {,internal,Direct,,0,0,medium,Same-file references detected; private helper usage is present.,,,1,0,1,
Solution,runCaptureCycle,js,src/daemon/watcher.js,435,const runCaptureCycle = async () => {,internal,Direct,,0,0,medium,Same-file references detected; private helper usage is present.,,,2,0,2,
Solution,parseAppConfig,js,src/domain/schemas.js,106,export function parseAppConfig(raw) {,public,Test,"tests/domain-types.test.js (0 call refs, 1 string refs); tests/domain-schemas.test.js (5 call refs, 1 string refs)",5,2,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,5,
Solution,getMachineId,js,src/encrypt.js,10,function getMachineId() {,internal,Direct,"tests/encrypt.test.js (7 call refs, 0 string refs)",7,0,medium,Same-file references detected; private helper usage is present.,,,1,0,8,
Solution,getWindowsMachineId,js,src/encrypt.js,40,function getWindowsMachineId() {,internal,Direct,,0,0,medium,Same-file references detected; private helper usage is present.,,,1,0,1,
Solution,getMacMachineId,js,src/encrypt.js,73,function getMacMachineId() {,internal,Direct,,0,0,medium,Same-file references detected; private helper usage is present.,,,1,0,1,
Solution,getLinuxMachineId,js,src/encrypt.js,96,function getLinuxMachineId() {,internal,Direct,,0,0,medium,Same-file references detected; private helper usage is present.,,,1,0,1,
Solution,getKey,js,src/encrypt.js,109,function getKey() {,internal,Direct,"tests/encrypt.test.js (2 call refs, 0 string refs)",2,0,medium,Same-file references detected; private helper usage is present.,,,2,0,4,
Solution,encrypt,js,src/encrypt.js,120,export function encrypt(plaintext) {,public,Direct,"src/accounts/store.js (1 call refs, 0 string refs); src/accounts/secret-store.js (1 call refs, 0 string refs); tests/store.test.js (5 call refs, 0 string refs); tests/encrypt.test.js (25 call refs, 0 string refs)",32,0,high,Same-file references detected; private helper usage is present.,,,1,0,33,
Solution,decrypt,js,src/encrypt.js,142,"export function decrypt({ iv, tag, ciphertext }) {",public,Direct,"src/accounts/store.js (1 call refs, 0 string refs); src/accounts/secret-store.js (1 call refs, 0 string refs); tests/store.test.js (1 call refs, 0 string refs); tests/encrypt.test.js (13 call refs, 0 string refs)",16,0,high,Same-file references detected; private helper usage is present.,,,1,0,17,
Solution,isDomainError,js,src/error.js,53,export function isDomainError(err) {,public,Direct,"tests/domain-error.test.js (2 call refs, 0 string refs); tests/domain-types.test.js (0 call refs, 1 string refs); tests/config-validation.test.js (3 call refs, 0 string refs)",5,1,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,5,
Solution,createConfigError,js,src/error.js,63,"export function createConfigError(message, context = {}) {",public,Direct,"tests/domain-error.test.js (2 call refs, 0 string refs); tests/domain-types.test.js (0 call refs, 1 string refs)",2,1,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,2,
Solution,createIpcPayloadError,js,src/error.js,76,"export function createIpcPayloadError(message, context = {}) {",public,Direct,"tests/domain-error.test.js (1 call refs, 0 string refs); tests/domain-types.test.js (0 call refs, 1 string refs)",1,1,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,1,
Solution,loadStore,ts,src/governance/workspace-approvals.ts,36,function loadStore(): WorkspaceApprovalStore {,internal,Direct,"src/policies/workspace-policy.ts (5 call refs, 0 string refs); src/governance/workspace-quotas.ts (12 call refs, 0 string refs)",17,0,medium,Same-file references detected; private helper usage is present.,,,5,0,22,
Solution,saveStore,ts,src/governance/workspace-approvals.ts,40,function saveStore(store: WorkspaceApprovalStore): WorkspaceApprovalStore {,internal,Direct,"src/policies/workspace-policy.ts (4 call refs, 0 string refs); src/governance/workspace-quotas.ts (7 call refs, 0 string refs); tests/policies/workspace-policy-coverage.test.ts (1 call refs, 0 string refs)",12,0,medium,Same-file references detected; private helper usage is present.,,,3,0,15,
Solution,createWorkspaceApprovalRequest,ts,src/governance/workspace-approvals.ts,45,export function createWorkspaceApprovalRequest(,public,Direct,"tests/sprint37-smoke.test.js (10 call refs, 0 string refs); tests/governance/workspace-approvals.test.ts (12 call refs, 1 string refs)",22,1,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,22,
Solution,listWorkspaceApprovalRequests,ts,src/governance/workspace-approvals.ts,86,export function listWorkspaceApprovalRequests(,public,Direct,"tests/sprint37-smoke.test.js (5 call refs, 0 string refs); tests/governance/workspace-approvals.test.ts (5 call refs, 1 string refs)",10,1,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,10,
Solution,getWorkspaceApprovalRequest,ts,src/governance/workspace-approvals.ts,98,export function getWorkspaceApprovalRequest(,public,Direct,"tests/sprint37-smoke.test.js (2 call refs, 0 string refs); tests/governance/workspace-approvals.test.ts (2 call refs, 1 string refs)",4,1,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,4,
Solution,resolveWorkspaceApprovalRequest,ts,src/governance/workspace-approvals.ts,105,export function resolveWorkspaceApprovalRequest(,public,Direct,"tests/sprint37-smoke.test.js (3 call refs, 0 string refs); tests/governance/workspace-approvals.test.ts (4 call refs, 1 string refs)",7,1,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,7,
Solution,clearWorkspaceApprovals,ts,src/governance/workspace-approvals.ts,139,export function clearWorkspaceApprovals(): boolean {,public,Direct,"tests/sprint37-smoke.test.js (1 call refs, 0 string refs); tests/governance/workspace-approvals.test.ts (2 call refs, 1 string refs)",3,1,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,3,
Solution,getDbPath,ts,src/governance/workspace-context.ts,5,function getDbPath(): string {,internal,Direct,,0,0,medium,Same-file references detected; private helper usage is present.,,,1,0,1,
Solution,getDb,ts,src/governance/workspace-context.ts,12,function getDb() {,internal,Direct,"src/ai-memory/memory-db.js (2 call refs, 0 string refs); src/ai-memory/repositories/sprint-state-repo.js (1 call refs, 0 string refs); src/ai-memory/repositories/test-baseline-repo.js (1 call refs, 0 string refs); src/ai-memory/repositories/handoff-repo.js (1 call refs, 0 string refs); src/ai-memory/repositories/commands-repo.js (1 call refs, 0 string refs); src/ai-memory/repositories/decisions-repo.js (1 call refs, 0 string refs); src/ai-memory/repositories/lessons-repo.js (1 call refs, 0 string refs); src/system/systemHealth.js (1 call refs, 0 string refs); tests/ai-memory.test.js (10 call refs, 0 string refs); tests/system/systemHealth.test.js (0 call refs, 2 string refs)",19,2,medium,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,3,0,22,
Solution,setWorkspaceContext,ts,src/governance/workspace-context.ts,24,export function setWorkspaceContext(,public,Direct,"src/memory/request-context.ts (1 call refs, 0 string refs); tests/workspace-context.test.js (16 call refs, 1 string refs)",17,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,1,0,18,
